transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,total_amount,payment_method,shipping_status
5548,CA-2024-0548,2024-10-06,2024-12-16,Same Day,1656,Home Office,USA,Campbellborough,Louisiana,P3636,Office Supplies,Chairs,Instead Printer,2214.94,5,14.47,2397.11,PayPal,In Transit
5549,CA-2024-0549,2023-10-30,2023-11-29,Standard,1771,Corporate,USA,Lisachester,Vermont,P3573,Electronics,Chairs,Call Monitor,1627.04,5,9.35,2217.27,PayPal,In Transit
5550,CA-2024-0550,2024-06-20,2023-03-30,Same Day,1101,Home Office,USA,Lake Jessica,New Hampshire,P3493,Furniture,Chairs,Western Phone,1593.29,1,8.85,617.03,Bank Transfer,In Transit
5551,CA-2024-0551,2024-11-27,2024-01-20,Standard,1881,Consumer,USA,Lake Karen,Michigan,P3113,Electronics,Laptops,Off Monitor,387.0,3,19.95,434.9,Bank Transfer,Cancelled
5552,CA-2024-0552,2023-05-17,2023-08-30,Standard,1538,Home Office,USA,Davidburgh,Vermont,P3674,Electronics,Laptops,Choice Monitor,409.29,3,15.29,889.99,Bank Transfer,In Transit
5553,CA-2024-0553,2023-05-02,2023-09-11,Express,1433,Home Office,USA,North Jessicamouth,South Carolina,P3794,Electronics,Smartphones,Might Monitor,401.03,2,19.13,1220.1,PayPal,Shipped
5554,CA-2024-0554,2023-10-06,2024-03-15,Express,1494,Consumer,USA,South Kimberlyview,Louisiana,P3009,Office Supplies,Printers,Win Laptop,2027.51,3,5.11,2108.27,PayPal,Cancelled
5555,CA-2024-0555,2024-04-26,2024-04-22,Express,1730,Consumer,USA,Ramirezland,North Carolina,P3300,Office Supplies,Chairs,Take Desk,2364.58,4,9.29,205.57,Credit Card,In Transit
5556,CA-2024-0556,2024-10-08,2025-01-13,Same Day,1918,Corporate,USA,Davidsonshire,Arizona,P3815,Electronics,Tables,Offer Printer,1642.77,4,8.6,1994.97,PayPal,Cancelled
5557,CA-2024-0557,2024-05-11,2024-10-15,Express,1339,Home Office,USA,Clarkland,Florida,P3593,Furniture,Tables,Huge Printer,536.67,4,9.21,1551.08,Debit Card,Cancelled
5558,CA-2024-0558,2024-09-08,2023-11-29,Same Day,1209,Home Office,USA,New Sarahmouth,Idaho,P3029,Office Supplies,Chairs,Glass Phone,687.15,5,14.06,1271.07,Debit Card,Delivered
5559,CA-2024-0559,2024-07-19,2024-05-30,Standard,1297,Home Office,USA,Elizabethview,Wyoming,P3040,Electronics,Chairs,State Monitor,1169.57,4,4.42,1802.0,Debit Card,Cancelled
5560,CA-2024-0560,2023-06-21,2024-08-16,Express,1276,Consumer,USA,Wilsonfort,Pennsylvania,P3258,Office Supplies,Smartphones,Significant Printer,457.26,1,13.86,549.57,Credit Card,Shipped
5561,CA-2024-0561,2024-10-28,2023-05-11,Express,1429,Consumer,USA,South Darryl,Mississippi,P3396,Electronics,Chairs,Local Phone,1513.42,5,5.08,1725.88,Bank Transfer,Delivered
5562,CA-2024-0562,2023-09-13,2025-02-21,Same Day,1110,Corporate,USA,Sharonfort,Indiana,P3243,Electronics,Laptops,Medical Laptop,901.1,3,12.17,1933.92,Debit Card,Delivered
5563,CA-2024-0563,2024-01-13,2024-03-31,Same Day,1466,Home Office,USA,Christopherstad,Arkansas,P3826,Office Supplies,Tables,Include Monitor,1342.74,3,18.86,2271.41,Bank Transfer,Shipped
5564,CA-2024-0564,2024-10-25,2023-10-16,Same Day,1165,Corporate,USA,Walkerfort,Delaware,P3807,Electronics,Smartphones,Allow Phone,989.38,5,1.34,1197.61,Credit Card,Cancelled
5565,CA-2024-0565,2024-10-17,2024-12-15,Express,1125,Consumer,USA,Paulmouth,Vermont,P3580,Office Supplies,Laptops,Model Desk,2238.36,1,13.38,2267.61,Debit Card,In Transit
5566,CA-2024-0566,2023-07-28,2025-01-07,Same Day,1047,Corporate,USA,Lake Victorialand,South Carolina,P3759,Office Supplies,Tables,Probably Desk,1279.57,3,9.38,2492.44,Debit Card,Shipped
5567,CA-2024-0567,2023-08-23,2023-09-10,Same Day,1025,Home Office,USA,North Charles,Hawaii,P3428,Electronics,Chairs,Box Printer,1802.59,4,16.01,430.47,Credit Card,Cancelled
5568,CA-2024-0568,2023-05-16,2024-11-16,Express,1121,Corporate,USA,Craneport,Oregon,P3094,Office Supplies,Smartphones,Size Phone,283.75,5,0.33,1818.1,Credit Card,Delivered
5569,CA-2024-0569,2024-01-29,2024-01-24,Same Day,1983,Corporate,USA,New Donnabury,Connecticut,P3425,Furniture,Chairs,Station Phone,615.82,4,13.92,2435.03,Debit Card,In Transit
5570,CA-2024-0570,2023-07-12,2023-05-12,Same Day,1445,Corporate,USA,Adamview,Connecticut,P3304,Electronics,Laptops,Direction Phone,869.69,4,11.74,374.13,Debit Card,Cancelled
5571,CA-2024-0571,2023-06-13,2024-02-12,Express,1786,Corporate,USA,Carrborough,Nevada,P3787,Furniture,Laptops,True Phone,481.93,2,7.95,163.44,Credit Card,Delivered
5572,CA-2024-0572,2024-12-03,2024-03-19,Same Day,1167,Corporate,USA,South Colefort,Connecticut,P3468,Office Supplies,Laptops,Two Phone,193.85,4,18.02,1047.8,PayPal,Delivered
5573,CA-2024-0573,2023-06-26,2025-02-13,Standard,1373,Consumer,USA,East Robertmouth,Texas,P3788,Furniture,Laptops,Job Monitor,1380.44,2,10.09,887.23,Debit Card,Shipped
5574,CA-2024-0574,2024-08-05,2023-09-18,Express,1355,Home Office,USA,Stephanieville,New Hampshire,P3817,Furniture,Laptops,Grow Monitor,763.73,3,9.78,1301.11,Bank Transfer,Shipped
5575,CA-2024-0575,2024-12-29,2024-03-31,Same Day,1341,Consumer,USA,South Davidstad,Missouri,P3137,Electronics,Tables,Mind Printer,774.69,5,7.87,925.74,Debit Card,Cancelled
5576,CA-2024-0576,2024-05-31,2023-05-28,Standard,1721,Home Office,USA,East Erica,North Carolina,P3146,Furniture,Chairs,Defense Monitor,218.44,3,10.04,1158.52,Bank Transfer,In Transit
5577,CA-2024-0577,2023-06-26,2025-01-04,Standard,1668,Home Office,USA,Stewartville,Iowa,P3550,Electronics,Tables,Top Printer,559.95,1,14.33,226.8,Debit Card,Delivered
5578,CA-2024-0578,2024-08-16,2023-03-05,Standard,1382,Home Office,USA,Christopherside,Vermont,P3972,Furniture,Tables,Pattern Desk,460.07,1,4.96,222.78,PayPal,In Transit
5579,CA-2024-0579,2025-01-02,2024-05-19,Same Day,1808,Consumer,USA,Taylorberg,New Hampshire,P3512,Furniture,Laptops,Myself Desk,841.1,4,18.66,964.6,Debit Card,Cancelled
5580,CA-2024-0580,2024-10-12,2024-10-17,Standard,1346,Home Office,USA,North Priscilla,South Carolina,P3848,Office Supplies,Smartphones,Girl Desk,344.22,1,6.58,1300.8,Bank Transfer,In Transit
5581,CA-2024-0581,2024-03-08,2023-06-14,Same Day,1851,Corporate,USA,Port Michaelstad,New Hampshire,P3240,Furniture,Printers,Maybe Phone,495.4,2,14.85,1751.8,Bank Transfer,Delivered
5582,CA-2024-0582,2024-03-25,2024-12-29,Same Day,1665,Corporate,USA,South Aaronton,Louisiana,P3463,Electronics,Laptops,Spring Monitor,1264.45,5,12.64,137.13,PayPal,Shipped
5583,CA-2024-0583,2024-05-21,2025-02-15,Same Day,1624,Consumer,USA,North Juanfurt,Massachusetts,P3927,Furniture,Chairs,Answer Printer,2324.51,2,12.45,877.31,PayPal,In Transit
5584,CA-2024-0584,2024-01-03,2024-02-25,Standard,1768,Corporate,USA,Marcfurt,Tennessee,P3957,Electronics,Chairs,Body Laptop,597.98,3,8.36,878.88,Debit Card,Delivered
5585,CA-2024-0585,2023-05-17,2024-12-08,Express,1604,Corporate,USA,Maryview,Oregon,P3283,Electronics,Laptops,But Desk,998.62,5,11.98,1668.95,Credit Card,Shipped
5586,CA-2024-0586,2023-10-06,2024-04-16,Same Day,1066,Consumer,USA,Gonzalesstad,Delaware,P3055,Office Supplies,Chairs,Prepare Desk,2010.77,4,18.94,255.47,Bank Transfer,Shipped
5587,CA-2024-0587,2023-08-16,2025-01-29,Standard,1051,Home Office,USA,Port Kevin,South Carolina,P3914,Office Supplies,Smartphones,Century Desk,653.15,2,6.6,1330.41,PayPal,In Transit
5588,CA-2024-0588,2024-12-28,2024-03-29,Express,1582,Corporate,USA,Rogersview,Connecticut,P3726,Furniture,Laptops,Music Printer,1354.14,4,3.96,2441.57,Debit Card,Cancelled
5589,CA-2024-0589,2025-01-25,2023-12-29,Same Day,1128,Consumer,USA,East Michaelburgh,Massachusetts,P3315,Furniture,Tables,Policy Desk,766.02,1,19.59,1579.07,Debit Card,Cancelled
5590,CA-2024-0590,2024-05-14,2023-03-03,Standard,1695,Corporate,USA,Lake Franciscoville,Maine,P3720,Electronics,Laptops,Eye Laptop,1203.39,5,4.1,1284.35,Bank Transfer,Cancelled
5591,CA-2024-0591,2024-05-08,2023-12-21,Express,1185,Home Office,USA,New Sherryview,Louisiana,P3569,Electronics,Smartphones,Every Monitor,73.35,1,17.11,1997.03,Debit Card,Delivered
5592,CA-2024-0592,2024-05-29,2023-09-25,Express,1655,Corporate,USA,Christopherville,Louisiana,P3871,Furniture,Laptops,With Phone,2219.66,4,0.62,389.1,Debit Card,In Transit
5593,CA-2024-0593,2023-04-29,2024-05-02,Express,1113,Consumer,USA,Abbottburgh,Vermont,P3216,Electronics,Printers,Pattern Laptop,2486.22,5,16.2,833.63,Credit Card,In Transit
5594,CA-2024-0594,2023-04-28,2024-03-05,Express,1783,Corporate,USA,East Hannah,North Dakota,P3443,Electronics,Tables,American Printer,176.57,5,14.72,2114.81,Bank Transfer,Delivered
5595,CA-2024-0595,2024-02-28,2024-01-29,Same Day,1612,Consumer,USA,Jofurt,New Hampshire,P3911,Furniture,Laptops,Factor Phone,451.33,4,14.98,2145.78,Credit Card,Cancelled
5596,CA-2024-0596,2023-07-01,2024-02-12,Same Day,1148,Corporate,USA,West Kimberly,Texas,P3938,Office Supplies,Laptops,Discussion Monitor,2181.44,5,2.48,1896.18,PayPal,Cancelled
5597,CA-2024-0597,2023-11-21,2024-03-24,Standard,1236,Home Office,USA,East Clinton,New Jersey,P3095,Office Supplies,Chairs,Surface Printer,466.75,1,13.69,380.11,Credit Card,Delivered
5598,CA-2024-0598,2023-08-07,2024-03-06,Same Day,1812,Consumer,USA,Priceberg,Florida,P3041,Electronics,Tables,Share Phone,1519.56,3,16.64,2478.99,Debit Card,In Transit
5599,CA-2024-0599,2024-01-06,2024-04-04,Express,1749,Corporate,USA,New Helenview,Oregon,P3834,Office Supplies,Printers,Reason Laptop,1591.22,2,2.66,788.51,Bank Transfer,In Transit
5600,CA-2024-0600,2023-04-13,2024-03-09,Express,1021,Consumer,USA,North Alicia,South Carolina,P3852,Furniture,Tables,Bad Desk,122.58,1,15.23,1229.32,Bank Transfer,In Transit
5601,CA-2024-0601,2023-05-08,2023-06-12,Standard,1091,Corporate,USA,North Arthurville,Nebraska,P3806,Electronics,Tables,Miss Monitor,840.27,5,19.59,2484.53,PayPal,Delivered
5602,CA-2024-0602,2024-01-27,2024-12-23,Express,1037,Consumer,USA,Lisahaven,Arizona,P3040,Furniture,Smartphones,What Printer,2461.41,2,13.01,1237.25,Debit Card,Cancelled
5603,CA-2024-0603,2023-11-28,2023-08-23,Same Day,1177,Consumer,USA,Christopherville,Kansas,P3721,Electronics,Smartphones,Production Printer,743.59,3,7.16,1322.52,Bank Transfer,Shipped
5604,CA-2024-0604,2024-02-26,2023-04-10,Express,1738,Home Office,USA,Lake Jesse,Ohio,P3434,Furniture,Printers,Professor Desk,1469.8,3,0.12,1070.88,Credit Card,Shipped
5605,CA-2024-0605,2024-02-15,2024-08-07,Standard,1552,Corporate,USA,South Christineport,Missouri,P3977,Electronics,Smartphones,Ball Monitor,411.85,4,14.34,1293.42,Debit Card,Shipped
5606,CA-2024-0606,2023-04-11,2024-04-01,Same Day,1739,Corporate,USA,Lake Melissaport,Maryland,P3273,Furniture,Tables,Happen Phone,2200.98,5,1.54,1423.94,PayPal,Cancelled
5607,CA-2024-0607,2025-01-07,2024-05-25,Express,1688,Consumer,USA,Hammondland,Louisiana,P3234,Office Supplies,Printers,Necessary Monitor,859.33,1,16.55,1482.57,Credit Card,In Transit
5608,CA-2024-0608,2024-01-22,2024-04-24,Same Day,1532,Home Office,USA,East Paul,Oregon,P3826,Furniture,Printers,Million Phone,2044.76,4,9.43,240.24,PayPal,Shipped
5609,CA-2024-0609,2023-12-10,2024-09-07,Standard,1179,Home Office,USA,Taraborough,Oklahoma,P3178,Electronics,Printers,Board Phone,63.11,3,15.53,764.34,PayPal,In Transit
5610,CA-2024-0610,2024-02-07,2024-09-30,Same Day,1401,Home Office,USA,Belltown,Rhode Island,P3751,Furniture,Tables,Good Laptop,2083.48,5,0.66,954.21,Bank Transfer,Delivered
5611,CA-2024-0611,2023-07-15,2024-06-28,Standard,1004,Consumer,USA,Cookberg,Massachusetts,P3665,Electronics,Laptops,Provide Desk,1156.62,2,18.84,597.99,Bank Transfer,In Transit
5612,CA-2024-0612,2023-03-11,2023-10-26,Express,1519,Corporate,USA,Owensville,New Mexico,P3078,Electronics,Printers,Sit Monitor,2142.52,3,0.48,2353.15,Debit Card,Shipped
5613,CA-2024-0613,2023-10-13,2024-06-04,Same Day,1232,Home Office,USA,South Brandonfort,Alabama,P3277,Furniture,Chairs,View Laptop,2159.93,1,5.09,2081.42,Debit Card,Cancelled
5614,CA-2024-0614,2024-06-22,2023-12-27,Express,1472,Consumer,USA,West Kathymouth,Utah,P3428,Office Supplies,Chairs,Will Printer,629.24,2,0.37,727.31,Debit Card,Cancelled
5615,CA-2024-0615,2024-11-06,2023-08-11,Same Day,1218,Consumer,USA,North Cherylmouth,Connecticut,P3055,Electronics,Tables,Provide Laptop,464.29,3,5.44,845.45,Credit Card,Shipped
5616,CA-2024-0616,2023-07-02,2023-09-11,Standard,1712,Corporate,USA,North Angelaview,Maryland,P3137,Electronics,Laptops,Model Printer,462.91,4,5.97,1053.01,Bank Transfer,Delivered
5617,CA-2024-0617,2023-06-03,2024-09-29,Standard,1548,Home Office,USA,East Amanda,Georgia,P3213,Electronics,Laptops,About Desk,230.9,3,14.73,2284.88,Bank Transfer,In Transit
5618,CA-2024-0618,2023-11-19,2023-11-22,Same Day,1134,Corporate,USA,Susanberg,South Carolina,P3628,Furniture,Smartphones,Picture Monitor,872.91,2,6.89,514.71,Debit Card,In Transit
5619,CA-2024-0619,2024-03-20,2023-10-13,Standard,1547,Corporate,USA,Port Michaelchester,Connecticut,P3232,Electronics,Laptops,Father Phone,581.07,2,6.0,2247.82,Debit Card,In Transit
5620,CA-2024-0620,2025-02-18,2023-09-02,Same Day,1066,Consumer,USA,New Michael,Missouri,P3954,Electronics,Smartphones,Event Desk,1917.89,5,1.89,1046.11,PayPal,In Transit
5621,CA-2024-0621,2024-08-02,2024-08-17,Standard,1325,Consumer,USA,North Maria,Mississippi,P3428,Office Supplies,Chairs,Believe Phone,1022.6,1,2.39,565.81,Debit Card,Cancelled
5622,CA-2024-0622,2023-07-04,2024-02-10,Express,1561,Home Office,USA,Lake Jessicaton,Rhode Island,P3026,Office Supplies,Chairs,Before Monitor,748.28,2,8.69,711.06,Debit Card,Shipped
5623,CA-2024-0623,2023-07-15,2025-02-12,Standard,1715,Corporate,USA,South Jessica,Colorado,P3512,Electronics,Printers,Best Laptop,1118.28,3,0.06,2089.05,Credit Card,Shipped
5624,CA-2024-0624,2023-05-14,2024-12-20,Express,1278,Home Office,USA,Leeberg,Nevada,P3612,Furniture,Printers,Rule Laptop,267.21,5,8.95,1537.49,Bank Transfer,Delivered
5625,CA-2024-0625,2023-05-29,2023-11-23,Express,1565,Corporate,USA,Garciahaven,Mississippi,P3056,Electronics,Chairs,Difficult Printer,1701.92,3,0.97,308.89,Debit Card,Cancelled
5626,CA-2024-0626,2023-05-02,2024-09-01,Express,1842,Corporate,USA,Gregoryland,Alabama,P3334,Electronics,Smartphones,Billion Printer,2212.23,5,0.89,350.32,Bank Transfer,Delivered
5627,CA-2024-0627,2023-03-15,2024-07-20,Standard,1772,Home Office,USA,Stevenfurt,New Mexico,P3007,Office Supplies,Smartphones,Mouth Printer,312.79,3,3.74,414.62,Bank Transfer,Delivered
5628,CA-2024-0628,2023-08-13,2023-03-15,Express,1598,Corporate,USA,Juliehaven,West Virginia,P3664,Office Supplies,Smartphones,Democratic Laptop,1279.83,5,19.15,1714.5,PayPal,In Transit
5629,CA-2024-0629,2024-07-16,2023-06-30,Standard,1492,Consumer,USA,North Jennifer,North Dakota,P3080,Office Supplies,Tables,Staff Monitor,1250.55,2,7.2,2407.63,PayPal,Cancelled
5630,CA-2024-0630,2023-12-07,2024-03-13,Standard,1028,Consumer,USA,Stewartview,Indiana,P3506,Furniture,Tables,Full Phone,614.81,5,6.16,1502.02,PayPal,Shipped
5631,CA-2024-0631,2024-04-02,2023-08-24,Express,1149,Consumer,USA,North Cynthiaton,Indiana,P3736,Furniture,Tables,Hit Laptop,2111.22,2,15.13,773.77,PayPal,Cancelled
5632,CA-2024-0632,2024-06-03,2023-09-30,Standard,1147,Home Office,USA,Lake Jacob,Ohio,P3947,Office Supplies,Laptops,Last Monitor,716.05,4,18.03,1582.95,PayPal,Shipped
5633,CA-2024-0633,2023-07-28,2023-06-14,Standard,1075,Home Office,USA,Jessicastad,Alabama,P3063,Furniture,Printers,Feel Monitor,614.82,3,12.5,1190.68,Debit Card,In Transit
5634,CA-2024-0634,2023-06-13,2024-08-07,Express,1079,Consumer,USA,Fullerbury,New Hampshire,P3074,Electronics,Laptops,Wide Printer,1449.59,1,19.0,2350.85,Debit Card,Shipped
5635,CA-2024-0635,2023-07-02,2023-03-15,Express,1651,Home Office,USA,Walterstad,Hawaii,P3099,Electronics,Chairs,Market Monitor,2219.24,2,4.84,669.74,Credit Card,Delivered
5636,CA-2024-0636,2024-08-06,2023-05-10,Standard,1874,Consumer,USA,Averyburgh,Maine,P3175,Electronics,Tables,Realize Desk,2385.62,3,0.31,2446.29,Bank Transfer,In Transit
5637,CA-2024-0637,2025-01-31,2023-11-03,Express,1831,Consumer,USA,Masseyview,Alabama,P3731,Furniture,Smartphones,After Phone,1088.9,1,19.03,1444.02,Debit Card,Delivered
5638,CA-2024-0638,2023-04-11,2023-04-18,Same Day,1629,Corporate,USA,South Jacobborough,Idaho,P3939,Electronics,Laptops,Maybe Phone,2326.55,4,19.8,92.7,Bank Transfer,Shipped
5639,CA-2024-0639,2023-04-10,2023-03-10,Standard,1431,Home Office,USA,Christopherhaven,Ohio,P3157,Electronics,Tables,Tax Printer,953.33,2,19.36,914.68,Bank Transfer,Delivered
5640,CA-2024-0640,2024-08-24,2023-10-02,Standard,1414,Corporate,USA,Laurashire,Washington,P3835,Office Supplies,Tables,At Monitor,2414.24,2,7.9,525.97,PayPal,In Transit
5641,CA-2024-0641,2023-03-06,2023-12-21,Express,1501,Consumer,USA,Brentshire,Colorado,P3232,Furniture,Tables,Face Laptop,2315.46,3,7.36,185.99,PayPal,Shipped
5642,CA-2024-0642,2024-05-18,2025-01-13,Express,1375,Home Office,USA,Cantuborough,Kansas,P3799,Office Supplies,Laptops,Since Desk,1912.82,3,5.0,61.13,Debit Card,Cancelled
5643,CA-2024-0643,2023-09-11,2024-07-09,Express,1416,Corporate,USA,East Nicholasside,Idaho,P3242,Electronics,Chairs,System Phone,649.8,2,19.09,1451.93,Debit Card,Delivered
5644,CA-2024-0644,2024-11-02,2024-03-25,Standard,1268,Consumer,USA,Bryanhaven,Arizona,P3639,Office Supplies,Laptops,Myself Laptop,225.71,4,3.99,2182.84,Debit Card,Delivered
5645,CA-2024-0645,2023-12-31,2024-01-23,Express,1038,Corporate,USA,Brownland,South Carolina,P3509,Office Supplies,Laptops,Do Monitor,2100.39,1,18.17,1365.36,Bank Transfer,Cancelled
5646,CA-2024-0646,2024-05-22,2023-12-31,Express,1183,Corporate,USA,Robersontown,Indiana,P3249,Office Supplies,Laptops,None Monitor,2134.72,2,17.66,1238.74,PayPal,Cancelled
5647,CA-2024-0647,2023-10-21,2024-07-24,Standard,1007,Home Office,USA,Port Alexander,Wisconsin,P3313,Electronics,Printers,Analysis Printer,1215.43,4,19.94,1854.16,Debit Card,In Transit
5648,CA-2024-0648,2023-06-26,2024-02-01,Express,1318,Consumer,USA,South Jasonburgh,Vermont,P3473,Electronics,Chairs,Beautiful Printer,2031.44,2,3.9,390.23,Bank Transfer,Shipped
5649,CA-2024-0649,2024-07-04,2024-12-24,Express,1279,Home Office,USA,Lake James,Iowa,P3485,Furniture,Printers,Magazine Phone,559.34,4,5.04,1288.37,Debit Card,Shipped
5650,CA-2024-0650,2024-10-30,2023-08-23,Standard,1459,Consumer,USA,East Cherylfurt,Wisconsin,P3494,Office Supplies,Laptops,Item Phone,1965.73,2,2.7,1363.9,PayPal,Delivered
5651,CA-2024-0651,2024-01-20,2025-01-28,Express,1040,Home Office,USA,Wadeside,Idaho,P3158,Office Supplies,Tables,Every Monitor,2287.4,4,3.91,124.97,Debit Card,Cancelled
5652,CA-2024-0652,2023-06-23,2024-06-07,Same Day,1877,Consumer,USA,West Jessica,Wyoming,P3988,Furniture,Chairs,Evening Printer,1643.58,5,13.68,132.28,Bank Transfer,Cancelled
5653,CA-2024-0653,2024-10-15,2023-08-13,Express,1652,Home Office,USA,Christopherborough,New York,P3815,Furniture,Chairs,Who Laptop,1838.79,4,17.28,1621.15,Bank Transfer,Cancelled
5654,CA-2024-0654,2024-07-16,2023-10-10,Express,1342,Corporate,USA,Alexaland,Alaska,P3946,Electronics,Tables,Area Monitor,1123.39,3,8.25,746.85,Debit Card,Shipped
5655,CA-2024-0655,2023-08-01,2025-02-13,Same Day,1989,Home Office,USA,South Jamesside,Maryland,P3746,Office Supplies,Printers,Apply Phone,2173.27,2,16.1,621.87,PayPal,Cancelled
5656,CA-2024-0656,2024-06-21,2024-11-24,Express,1494,Consumer,USA,Lake Lisaside,North Carolina,P3292,Furniture,Smartphones,Well Monitor,214.12,1,14.88,1841.57,PayPal,Shipped
5657,CA-2024-0657,2023-09-18,2023-12-24,Express,1271,Consumer,USA,South Maryburgh,Arizona,P3906,Furniture,Chairs,Build Printer,1899.71,1,6.9,1931.04,Debit Card,In Transit
5658,CA-2024-0658,2023-07-23,2023-04-24,Express,1536,Home Office,USA,New Thomas,North Carolina,P3207,Office Supplies,Printers,Billion Laptop,135.83,2,10.18,109.95,Bank Transfer,Delivered
5659,CA-2024-0659,2023-05-29,2024-11-07,Standard,1566,Consumer,USA,Smithchester,Florida,P3981,Furniture,Printers,Throughout Monitor,829.43,4,17.28,2167.94,Bank Transfer,Shipped
5660,CA-2024-0660,2023-04-01,2023-05-11,Same Day,1424,Corporate,USA,New James,New Hampshire,P3379,Office Supplies,Tables,Put Printer,2016.19,3,14.65,2383.33,Credit Card,Shipped
5661,CA-2024-0661,2024-08-02,2023-07-24,Standard,1067,Corporate,USA,Danielleville,Colorado,P3778,Electronics,Tables,By Phone,1470.34,2,2.67,1685.84,Bank Transfer,In Transit
5662,CA-2024-0662,2024-03-31,2024-04-05,Standard,1716,Home Office,USA,Brandonton,Mississippi,P3827,Electronics,Tables,Mind Monitor,1662.84,2,9.62,1523.24,Bank Transfer,Delivered
5663,CA-2024-0663,2025-01-07,2024-11-12,Standard,1286,Corporate,USA,South Kyleside,Oklahoma,P3797,Electronics,Chairs,Himself Phone,2397.79,4,16.83,830.33,Bank Transfer,In Transit
5664,CA-2024-0664,2023-05-04,2023-09-27,Express,1372,Corporate,USA,Aaronport,Montana,P3059,Electronics,Laptops,Science Monitor,1539.78,5,16.12,2257.45,Debit Card,Delivered
5665,CA-2024-0665,2023-05-04,2024-03-27,Express,1500,Home Office,USA,South Paulmouth,Texas,P3788,Electronics,Tables,Back Laptop,1560.31,2,4.74,1858.35,PayPal,Cancelled
5666,CA-2024-0666,2025-01-15,2023-06-01,Express,1088,Consumer,USA,Jordanshire,Rhode Island,P3764,Office Supplies,Smartphones,Everyone Phone,710.44,3,0.31,2167.29,Credit Card,Shipped
5667,CA-2024-0667,2024-04-20,2023-12-04,Standard,1191,Home Office,USA,Turnerport,Maine,P3488,Furniture,Tables,Be Printer,844.11,5,4.41,1974.66,Credit Card,Cancelled
5668,CA-2024-0668,2024-01-23,2024-09-22,Standard,1509,Home Office,USA,Malonefort,Utah,P3517,Electronics,Chairs,Blood Laptop,975.48,2,2.14,1646.49,Credit Card,Cancelled
5669,CA-2024-0669,2023-05-29,2024-08-12,Standard,1860,Consumer,USA,East Mary,Virginia,P3616,Electronics,Laptops,Up Laptop,1124.52,1,16.1,722.07,Bank Transfer,Cancelled
5670,CA-2024-0670,2024-06-21,2025-02-25,Standard,1744,Home Office,USA,Lake Kim,Washington,P3211,Electronics,Printers,Join Monitor,561.12,5,2.86,1359.1,Credit Card,Shipped
5671,CA-2024-0671,2023-06-16,2024-09-22,Same Day,1033,Corporate,USA,Jessicafort,New Jersey,P3501,Furniture,Printers,Investment Desk,1796.0,3,9.18,2163.36,PayPal,Shipped
5672,CA-2024-0672,2023-03-19,2023-08-22,Standard,1646,Home Office,USA,West Leah,Oregon,P3617,Furniture,Tables,Guess Printer,1698.16,4,19.82,2421.95,Credit Card,Delivered
5673,CA-2024-0673,2023-05-30,2023-04-29,Express,1942,Corporate,USA,Barbaramouth,Ohio,P3666,Office Supplies,Smartphones,Surface Desk,724.16,4,12.78,1611.12,Bank Transfer,Cancelled
5674,CA-2024-0674,2024-07-29,2024-05-28,Express,1287,Consumer,USA,Lowemouth,Hawaii,P3867,Office Supplies,Chairs,Draw Laptop,1059.64,1,11.85,401.91,PayPal,Shipped
5675,CA-2024-0675,2023-06-09,2023-07-02,Standard,1081,Consumer,USA,South Jeffreyton,North Carolina,P3556,Electronics,Smartphones,Raise Desk,824.55,4,11.09,1890.28,Credit Card,Delivered
5676,CA-2024-0676,2023-07-30,2023-08-14,Express,1259,Home Office,USA,New Melissa,Colorado,P3078,Furniture,Chairs,Loss Printer,91.05,1,18.49,1018.78,Bank Transfer,Cancelled
5677,CA-2024-0677,2024-07-24,2024-07-29,Same Day,1655,Corporate,USA,South Ryan,Alabama,P3853,Electronics,Smartphones,Character Desk,2269.82,2,3.88,2364.21,Credit Card,Cancelled
5678,CA-2024-0678,2024-10-04,2024-04-06,Express,1507,Consumer,USA,Lake Patricia,New Jersey,P3273,Electronics,Chairs,Pm Desk,2034.45,4,11.89,2493.26,Credit Card,Delivered
5679,CA-2024-0679,2025-01-30,2023-12-11,Standard,1673,Home Office,USA,Keithborough,Utah,P3205,Electronics,Tables,Join Monitor,119.08,5,10.88,1951.42,Credit Card,Shipped
5680,CA-2024-0680,2024-06-21,2023-09-09,Express,1092,Consumer,USA,Ambermouth,Florida,P3991,Office Supplies,Laptops,Speak Laptop,2208.66,2,0.53,2129.74,Bank Transfer,Delivered
5681,CA-2024-0681,2024-08-08,2023-07-14,Express,1195,Consumer,USA,East Erikchester,Colorado,P3501,Furniture,Printers,Long Laptop,342.34,1,18.52,1652.0,PayPal,Delivered
5682,CA-2024-0682,2025-01-29,2024-01-20,Same Day,1296,Consumer,USA,South Andrewfurt,Alabama,P3804,Office Supplies,Tables,Smile Printer,812.71,4,19.13,1157.27,PayPal,Delivered
5683,CA-2024-0683,2025-02-02,2023-08-24,Same Day,1533,Home Office,USA,Hilltown,Massachusetts,P3281,Electronics,Smartphones,Exist Desk,398.8,4,6.79,322.79,Bank Transfer,Shipped
5684,CA-2024-0684,2023-08-08,2024-11-12,Express,1596,Consumer,USA,Port Jamesmouth,Wyoming,P3335,Furniture,Chairs,Start Phone,1571.4,4,16.65,2403.25,PayPal,Cancelled
